4.5	0.00766908	0.00766908	0.0154973	0.0154973	0.0145702	0.0145702	0.151858	0.151858	0.199783	0.199783	0.202022	0.202022	0.167427	0.167427	0.213752	0.213752	0.0453743	0.0453743	
4.5	0.00152913	0.00152913	0.00499014	0.00499014	0.00671085	0.00671085	0.0462685	0.0462685	0.0695445	0.0695445	0.0617831	0.0617831	0.0387394	0.0387394	0.0476586	0.0476586	0.00474477	0.00474477	
5.5	0.00152913	0.00152913	0.00499014	0.00499014	0.00671085	0.00671085	0.0462685	0.0462685	0.0695445	0.0695445	0.0617831	0.0617831	0.0387394	0.0387394	0.0476586	0.0476586	0.00474477	0.00474477	
0.00474477	
54	-0.5	0.5	0.5	1.5	1.5	2.5	2.5	3.5	3.5	4.5	4.5	5.5	5.5	6.5	6.5	7.5	7.5	8.5	
-0.5	0.000499662	0.000499662	0.00492261	0.00492261	0.0188022	0.0188022	-0.0122047	-0.0122047	-0.0332118	-0.0332118	0.0032199	0.0032199	0.0514379	0.0514379	0.0483733	0.0483733	0.00381052	0.00381052	
0.5	0.000499662	0.000499662	0.00492261	0.00492261	0.0188022	0.0188022	-0.0122047	-0.0122047	-0.0332118	-0.0332118	0.0032199	0.0032199	0.0514379	0.0514379	0.0483733	0.0483733	0.00381052	0.00381052	
0.5	0.00500942	0.00500942	0.00710287	0.00710287	0.0302744	0.0302744	-0.0175783	-0.0175783	-0.0337407	-0.0337407	0.0319682	0.0319682	0.182998	0.182998	0.20642	0.20642	0.0429822	0.0429822	
1.5	0.00500942	0.00500942	0.00710287	0.00710287	0.0302744	0.0302744	-0.0175783	-0.0175783	-0.0337407	-0.0337407	0.0319682	0.0319682	0.182998	0.182998	0.20642	0.20642	0.0429822	0.0429822	
1.5	-0.0082158	-0.0082158	-0.0373708	-0.0373708	-0.00328905	-0.00328905	0.0228263	0.0228263	0.0255686	0.0255686	-0.036202	-0.036202	-0.0267828	-0.0267828	0.0213718	0.0213718	0.00171532	0.00171532	
2.5	-0.0082158	-0.0082158	-0.0373708	-0.0373708	-0.00328905	-0.00328905	0.0228263	0.0228263	0.0255686	0.0255686	-0.036202	-0.036202	-0.0267828	-0.0267828	0.0213718	0.0213718	0.00171532	0.00171532	
2.5	0.00160899	0.00160899	0.0215215	0.0215215	-0.026391	-0.026391	-0.0365183	-0.0365183	0.0255066	0.0255066	0.0229363	0.0229363	-0.00352538	-0.00352538	-0.0373574	-0.0373574	-0.00817913	-0.00817913	
3.5	0.00160899	0.00160899	0.0215215	0.0215215	-0.026391	-0.026391	-0.0365183	-0.0365183	0.0255066	0.0255066	0.0229363	0.0229363	-0.00352538	-0.00352538	-0.0373574	-0.0373574	-0.00817913	-0.00817913	
3.5	0.042605	0.042605	0.205559	0.205559	0.182954	0.182954	0.0323872	0.0323872	-0.0334572	-0.0334572	-0.0181031	-0.0181031	0.0300881	0.0300881	0.00793912	0.00793912	0.00529467	0.00529467	
4.5	0.042605	0.042605	0.205559	0.205559	0.182954	0.182954	0.0323872	0.0323872	-0.0334572	-0.0334572	-0.0181031	-0.0181031	0.0300881	0.0300881	0.00793912	0.00793912	0.00529467	0.00529467	
4.5	0.00371065	0.00371065	0.0477065	0.0477065	0.0507608	0.0507608	0.00300902	0.00300902	-0.03333	-0.03333	-0.0125621	-0.0125621	0.0190379	0.0190379	0.00549032	0.00549032	0.000600042	0.000600042	
5.5	0.00371065	0.00371065	0.0477065	0.0477065	0.0507608	0.0507608	0.00300902	0.00300902	-0.03333	-0.03333	-0.0125621	-0.0125621	0.0190379	0.0190379	0.00549032	0.00549032	0.000600042	0.000600042	

